Mesures de geolocalisation - 28th-March-2022-18-16-12;;
Date de relevé;Latitude;Longitude
1632232200;43.93074;3.1007833
1632232500;43.93082;3.1007533
1632232800;43.93086;3.1007082
1632233100;43.931416;3.1001682
1632233400;43.93129;3.100325
1632233700;43.931355;3.100325
1632234000;43.93132;3.1003184
1632234300;43.931324;3.10034
1632234600;43.93132;3.10029
1632234900;43.93132;3.10024
1632235200;43.931355;3.1003234
1632235500;43.93131;3.1003067
1632235800;43.93132;3.1002884
1632236100;43.93132;3.1002934
1632236400;43.93132;3.10034
1632236700;43.931103;3.1002083
1632237000;43.93071;3.1008816
1632237300;43.930622;3.100965
1632237599;43.930733;3.1014433
1632237899;43.93108;3.1005116
1632238199;43.931187;3.1004117
1632238499;43.931175;3.1003883
1632238799;43.931236;3.1005633
1632239099;43.931343;3.1006866
1632239399;43.931477;3.1008368
1632239699;43.931526;3.1009033
1632239999;43.93156;3.1009567
1632240299;43.931583;3.10101
1632240599;43.931538;3.1009884
1632240899;43.931606;3.1010516
1632241199;43.93168;3.101075
1632241499;43.931602;3.1010432
1632241799;43.93154;3.1007
1632242099;43.93096;3.0999684
1632242399;43.93087;3.1001217
1632242699;43.930645;3.10086
1632242999;43.930588;3.1009917
1632243299;43.930553;3.101015
1632243599;43.930557;3.101115
1632243899;43.930508;3.1011834
1632244199;43.930443;3.10127
1632244499;43.930565;3.1014166
1632244799;43.930824;3.10147
1632245099;43.930923;3.1014066
1632245399;43.931065;3.101375
1632245699;43.931126;3.1012983
1632245999;43.93121;3.1012516
1632246299;43.93116;3.1009066
1632246599;43.93136;3.1006634
1632246899;43.931427;3.1006184
1632247199;43.93152;3.10059
1632247499;43.93157;3.1005018
1632247799;43.93158;3.1004667
1632248099;43.931644;3.1004634
1632248399;43.931633;3.1006217
1632248699;43.93171;3.10046
1632248999;43.931595;3.1002367
1632249299;43.931595;3.10023
1632249599;43.931522;3.100215
1632249899;43.931545;3.1002116
1632250199;43.9315;3.1002133
1632250499;43.93152;3.1002183
1632250799;43.931507;3.1001966
1632251099;43.931526;3.1002216
1632251399;43.931507;3.1002066
1632251699;43.931526;3.100225
1632251999;43.931507;3.1002333
1632252299;43.931553;3.1002283
1632252599;43.931557;3.1002133
1632252899;43.93155;3.1002066
1632253199;43.93151;3.1002083
1632253499;43.931503;3.1001916
1632253799;43.931488;3.1002083
1632254099;43.93148;3.1002066
1632254399;43.93148;3.1001933
1632254699;43.931503;3.1002
1632254999;43.931488;3.1002266
1632255299;43.931477;3.1002333
1632255599;43.93148;3.100235
1632255899;43.931503;3.10021
1632256199;43.9315;3.10021
1632256499;43.931477;3.1002417
1632256799;43.931477;3.1002316
1632257099;43.931507;3.10023
1632257399;43.931515;3.100225
1632257699;43.931477;3.1002517
1632257999;43.931484;3.10024
1632258299;43.931507;3.10022
1632258599;43.9315;3.1002333
1632258899;43.93149;3.1002033
1632259199;43.931465;3.1002066
1632259499;43.931458;3.1001916
1632259799;43.931465;3.1002133
1632260099;43.93147;3.100225
1632260399;43.93146;3.100225
1632260699;43.931454;3.1002
1632260999;43.931496;3.10024
1632261299;43.931488;3.1002383
1632261599;43.931503;3.1002216
1632261899;43.931686;3.1006434
1632262199;43.9316;3.100935
1632262499;43.93152;3.10093
1632262799;43.931545;3.1008615
1632263099;43.931484;3.1008234
1632263399;43.931374;3.1009183
1632263699;43.93132;3.100935
1632263999;43.93132;3.10113
1632264299;43.931416;3.1011834
1632264599;43.931484;3.1008716
1632264899;43.931515;3.10071
1632265199;43.931465;3.1002033
1632265499;43.931465;3.100215
1632265799;43.93149;3.10019
1632266099;43.931458;3.10019
1632266399;43.931496;3.1002083
1632266699;43.931477;3.1002116
1632266999;43.931503;3.1002233
1632267299;43.93149;3.100205
1632267599;43.931484;3.1002016
1632267899;43.931515;3.1002166
1632268199;43.931515;3.1002166
1632268499;43.931496;3.100215
1632268799;43.931484;3.100205
1632269099;43.931503;3.1001966
1632269399;43.9315;3.100205
1632269699;43.931496;3.1002166
1632269999;43.931515;3.1002283
1632270299;43.931515;3.100215
1632270599;43.931503;3.1002316
1632270899;43.931515;3.1002216
1632271199;43.931503;3.100215
1632271499;43.931515;3.1002333
1632271799;43.9315;3.1002417
1632272098;43.931477;3.1001983
1632272398;43.931488;3.10022
1632272698;43.9315;3.1002066
1632272998;43.93149;3.1002116
1632273298;43.931515;3.100205
1632273598;43.931496;3.1002166
1632273898;43.931488;3.100225
1632274198;43.93149;3.100215
1632274498;43.93149;3.100225
1632274798;43.9315;3.1002333
1632275098;43.93149;3.1002467
1632275398;43.931484;3.1002517
1632275698;43.931477;3.100255
1632275998;43.931477;3.1002216
1632276298;43.93149;3.1002166
1632276598;43.931488;3.1002016
1632276898;43.93148;3.1002133
1632277198;43.931488;3.10021
1632277498;43.931496;3.10023
1632277798;43.931503;3.1001601
1632278098;43.931458;3.100185
1632278398;43.93148;3.1001816
1632278698;43.931507;3.1001832
1632278998;43.93151;3.1002266
1632279298;43.931515;3.1001983
1632279598;43.931496;3.1002066
1632279898;43.931484;3.1002033
1632280198;43.931484;3.1001966
1632280498;43.931473;3.1002016
1632280798;43.931515;3.1002233
1632281098;43.93147;3.1002133
1632281398;43.931477;3.1002116
1632281698;43.9315;3.1002066
1632281998;43.93149;3.1002
1632282298;43.9315;3.1001933
1632282598;43.931473;3.1002216
1632282898;43.93151;3.1002233
1632283198;43.93148;3.1001933
1632283498;43.93146;3.10019
1632283798;43.93148;3.1001933
1632284098;43.931473;3.1001766
1632284398;43.93148;3.1001983
1632284698;43.931465;3.1001983
1632284998;43.931477;3.10021
1632285298;43.93145;3.1001666
1632285598;43.931488;3.10019
1632285898;43.93147;3.10019
1632286198;43.931515;3.1002233
1632286498;43.93149;3.10021
1632286798;43.931526;3.100205
1632287098;43.931488;3.1002033
1632287398;43.93151;3.1002033
1632287698;43.931244;3.101355
1632287998;43.93079;3.1012068
1632288298;43.93055;3.100545
1632288598;43.93051;3.1004667
1632288898;43.93054;3.100405
1632289198;43.93049;3.1003382
1632289498;43.930447;3.1002734
1632289798;43.930424;3.10083
1632290098;43.930397;3.1010716
