Mesures de geolocalisation - 28th-March-2022-15-26-27;;
Date de relevé;Latitude;Longitude
1631650304;KO;KO
1633681412;KO;KO
1631585280;43.921894;3.093812
1631585280;43.921875;3.0939374
1631584256;43.921936;3.0937805
1631584384;43.921906;3.0937684
1631586304;43.921875;3.0939026
1631586816;43.92189;3.0937824
1631586304;43.92189;3.0937843
1631587328;43.921875;3.0937502
1631587328;43.921898;3.09375
1631584384;43.921875;3.0938113
1631653904;43.922974;3.093773
1631653928;43.922974;3.093811
1631653888;43.922974;3.0937502
1631654144;43.92292;3.0947888
1631654976;43.92285;3.0941854
1631655304;43.922867;3.0946124
1631653888;43.922997;3.1016243
1631656000;43.922867;3.09375
1631656208;43.922867;3.0937538
1631655944;43.922874;3.0947323
1631656256;43.923004;3.0947266
1631657120;43.92302;3.0940564
1631657472;43.922974;3.094738
1631715400;43.922974;3.0947342
1631715360;43.922974;3.0947418
1631715584;43.923004;3.0947304
1631715408;43.92311;3.0947351
1631715752;43.923218;3.094729
1631716352;43.923203;3.0947304
1631715328;43.923172;3.0947604
1631715584;43.923218;3.0937529
1631717384;43.922977;3.0937538
1631717760;43.92225;3.0947266
1631717376;43.92224;3.0939636
1631718416;43.92212;3.0939002
1631718664;43.921997;3.094742
1631715328;43.922028;3.0947266
1631715616;43.921936;3.0947459
1631719552;43.92212;3.0947309
1631719944;43.92289;3.0947444
1631719456;43.923004;3.0947442
1631720448;43.923115;3.0947423
1631720720;43.92311;3.0943804
1631719464;43.923218;3.0947325
1631719808;43.922943;3.094147
1631721472;43.922874;3.094727
1631722048;43.92292;3.0937903
1631721736;43.922943;3.0947306
1631722496;43.922966;3.0937653
1631722816;43.922924;3.0944786
1631723664;43.922882;3.094431
1631715336;43.922897;3.0937595
1631715392;43.92285;3.093769
1631715360;43.922882;3.0937665
1631715584;43.923096;3.0937538
1631716424;43.923046;3.09375
1631716768;43.923073;3.0937958
1631715328;43.923164;3.0937548
1631717456;43.923134;3.093762
1631717672;43.923126;3.0937552
1631717376;43.923096;3.0937958
1631717760;43.923103;3.093752
1631718400;43.923096;3.0937643
1631718920;43.923107;3.0937583
1631715584;43.923126;3.093752
1631719424;43.923122;3.0937567
1631719696;43.923115;3.0937576
1631719560;43.923103;3.093759
1631720448;43.923035;3.0937958
1631720480;43.923035;3.0944123
1631719424;43.923107;3.09375
1631719688;43.923096;3.0937576
1631721504;43.923176;3.0943317
1631721856;43.923103;3.093756
1631721488;43.923103;3.09375
1631722536;43.923096;3.0944037
1631722752;43.92316;3.0943606
1631731712;43.923065;3.0943756
1631732032;43.9231;3.0943909
1631731848;43.923096;3.0942502
1631732224;43.92287;3.094254
1631731776;43.9231;3.0943315
1631732752;43.923096;3.0943851
1631733000;43.923103;3.0944104
1631731776;43.923107;3.093751
1631732128;43.923096;3.0944445
1631733760;43.92334;3.0944238
1631734344;43.923126;3.0937726
1631734048;43.92305;3.09379
1631734784;43.92304;3.093781
1631735120;43.92302;3.09375
1631731880;43.923107;3.0937586
1631735808;43.923107;3.0937643
1631736064;43.923157;3.09375
1631735808;43.92316;3.0937808
1631736072;43.923233;3.0944328
1631736960;43.923225;3.094367
1631737344;43.921875;3.09475
1631735824;43.92189;3.0943305
1631737864;43.923233;3.094277
1631738112;43.923103;3.0947278
1631737888;43.92311;3.0947266
1631738240;43.923004;3.0947278
1631738888;43.92301;3.0947478
1631739424;43.92311;3.0947285
1631740160;43.923218;3.0947287
1631715346;43.923286;3.0947275
1631715622;43.923096;3.09375
1631715458;43.923103;3.093752
1631716374;43.923172;3.0937977
1631716418;43.923157;3.0937617
1631715334;43.92318;3.093752
1631715586;43.92316;3.0937634
1631717446;43.923218;3.093756
1631717778;43.92318;3.0937805
1631717382;43.923176;3.093781
1631718466;43.923183;3.093758
1631718678;43.923164;3.093766
1631715330;43.923355;3.0938272
1631715654;43.923183;3.09377
1631719586;43.923157;3.09445
1631719942;43.923134;3.094427
1631719506;43.923157;3.0944524
1631720486;43.923187;3.0944405
1631720706;43.923157;3.0937588
1631719510;43.923164;3.0937526
1631721474;43.923218;3.0944905
1631721478;43.92316;3.09375
1631721474;43.92316;3.0937572
1631721734;43.923157;3.0937676
1631722514;43.923115;3.0937545
1631722886;43.923233;3.0944767
1631748098;43.92316;3.0937653
1631748118;43.923164;3.0937538
1631748354;43.923355;3.093786
1631748102;43.923187;3.093761
1631748386;43.92314;3.0937538
1631749254;43.92316;3.093751
1631749650;43.92316;3.0937657
1631748134;43.923157;3.093752
1631750146;43.923157;3.0937614
1631750422;43.923176;3.0944953
1631750210;43.923172;3.094536
1631750534;43.923355;3.09375
1631751170;43.92311;3.0944672
1631751750;43.92319;3.0944538
1631748370;43.923157;3.0944695
1631752198;43.923126;3.094475
1631752514;43.92313;3.0944824
1631752342;43.92317;3.0944462
1631753218;43.923195;3.094469
1631753286;43.923176;3.0944538
1631752226;43.923187;3.094437
1631752454;43.923157;3.0944605
1631754322;43.923164;3.0944371
1631754662;43.923157;3.0944548
1631754242;43.92316;3.0945005
1631755350;43.923126;3.0938778
1631755522;43.922928;3.093935
1631756294;43.922882;3.0939646
1631756674;43.922882;3.0938358
1631748102;43.92285;3.0944462
1631748626;43.92287;3.0944834
1631748358;43.92292;3.0943727
1631749122;43.923096;3.0943718
