Mesures de geolocalisation - 25th-March-2022-13-40-58;;
Date de relevé;Latitude;Longitude
1632232436;43.93074;3.1007183
1632232736;43.930817;3.1007283
1632233036;43.93097;3.1000233
1632233336;43.931328;3.100295
1632233636;43.931286;3.1002984
1632233936;43.931274;3.1002984
1632234236;43.93129;3.100255
1632234536;43.93133;3.1002417
1632234836;43.93129;3.1002634
1632235136;43.931316;3.1003318
1632235436;43.931328;3.10029
1632235736;43.93134;3.1003017
1632236036;43.93133;3.1002917
1632236336;43.931335;3.1002417
1632236636;43.931343;3.1002316
1632236935;43.930737;3.10073
-1;KO;KO
-1;KO;KO
1632237835;43.93108;3.10072
1632238135;43.931244;3.1005783
1632238435;43.93127;3.100545
1632238735;43.93127;3.1006067
-1;KO;KO
1632239335;43.93135;3.1008766
1632239635;43.931305;3.10101
1632239935;43.931313;3.10116
1632240235;43.931267;3.1012816
1632240535;43.93136;3.101325
1632240835;43.931446;3.101305
1632241135;43.93162;3.1010582
1632241435;43.93164;3.1011634
1632241735;43.931423;3.1005433
1632242035;43.930893;3.1001
1632242335;43.9308;3.100085
1632242635;43.93059;3.1007133
1632242935;43.930477;3.1009066
1632243235;43.93044;3.10097
1632243535;43.930367;3.1010284
1632243835;43.930252;3.1011667
1632244135;43.93038;3.1013467
1632244435;43.930626;3.1015317
1632244735;43.930817;3.10153
1632245035;43.930916;3.1014934
1632245335;43.93119;3.1015782
1632245635;43.931286;3.1014867
1632245935;43.931335;3.1012616
1632246235;43.931316;3.10099
1632246535;43.931282;3.1005633
1632246835;43.9313;3.1005533
1632247135;43.93133;3.10056
1632247435;43.931297;3.100505
1632247735;43.931377;3.1003318
1632248035;43.931377;3.1003332
1632248335;43.93139;3.1003332
1632248635;43.931408;3.100305
1632248935;43.93144;3.1002634
1632249235;43.931423;3.1002233
1632249535;43.931427;3.100245
1632249835;43.931408;3.10025
1632250135;43.931427;3.1002617
1632250435;43.93142;3.10028
1632250735;43.931423;3.1002684
1632251035;43.93144;3.1002884
1632251335;43.931442;3.1002817
1632251635;43.93143;3.1002967
1632251935;43.93144;3.1002784
1632252235;43.931427;3.1002667
1632252535;43.931442;3.1002667
1632252835;43.93144;3.1002767
1632253135;43.931454;3.10028
1632253435;43.931454;3.1002634
1632253735;43.93142;3.1002884
1632254035;43.93141;3.1002934
1632254335;43.931385;3.1002717
1632254635;43.931477;3.100215
1632254935;43.9314;3.1002817
1632255235;43.931393;3.10029
1632255535;43.931362;3.1002784
1632255835;43.93145;3.100235
1632256135;43.931393;3.1002717
1632256435;43.93139;3.1002884
1632256735;43.931374;3.1002817
1632257035;43.931396;3.100275
1632257335;43.931374;3.1002967
1632257635;43.931366;3.1002817
1632257935;43.931404;3.1002767
1632258235;43.931396;3.1002817
1632258535;43.931396;3.1002767
1632258835;43.93148;3.1002483
1632259135;43.93139;3.1002967
1632259435;43.931396;3.10029
1632259735;43.931396;3.100285
1632260035;43.931408;3.1002934
1632260335;43.931396;3.1003
1632260635;43.931404;3.1002917
1632260935;43.93144;3.1003
1632261235;43.931484;3.1002834
1632261535;43.931553;3.100275
1632261835;43.931625;3.100555
1632262135;43.931656;3.100955
1632262435;43.93162;3.101175
1632262735;43.931583;3.101095
1632263035;43.931473;3.100995
1632263335;43.931393;3.1010616
1632263635;43.931396;3.1010034
1632263935;43.931423;3.1010666
1632264235;43.931465;3.10107
1632264535;43.93155;3.1008916
1632264835;43.93156;3.1007216
1632265135;43.93162;3.1004868
1632265435;43.93141;3.1002967
1632265735;43.931416;3.1002934
1632266035;43.931435;3.1003067
1632266335;43.93144;3.1002834
1632266635;43.93143;3.1002967
1632266935;43.93143;3.1002917
1632267235;43.931446;3.1002967
1632267535;43.93143;3.100295
1632267835;43.931423;3.1002934
1632268135;43.93141;3.1002884
1632268435;43.93143;3.100275
1632268735;43.931423;3.10023
1632269035;43.931423;3.100295
1632269335;43.931446;3.1003
1632269635;43.931423;3.1002867
1632269935;43.93145;3.1002984
1632270234;43.93144;3.1003218
1632270534;43.93144;3.10028
1632270834;43.931427;3.10027
1632271134;43.931427;3.1002533
1632271434;43.931423;3.1002667
1632271734;43.931427;3.1002767
1632272034;43.93143;3.1002867
1632272334;43.931442;3.1002667
1632272634;43.931446;3.1002817
1632272934;43.931458;3.1003017
1632273234;43.931477;3.1002967
1632273534;43.931423;3.1002767
1632273834;43.931416;3.100275
1632274134;43.931442;3.1002934
1632274434;43.931404;3.10032
1632274734;43.93141;3.100315
1632275034;43.93141;3.100325
1632275334;43.9314;3.100315
1632275634;43.93143;3.1003067
1632275934;43.93142;3.10032
1632276234;43.931442;3.1003168
1632276534;43.93144;3.1003067
1632276834;43.93142;3.1003168
1632277134;43.93145;3.1002517
1632277434;43.931423;3.100275
1632277734;43.931423;3.1002967
1632278034;43.931427;3.1002817
1632278334;43.931423;3.100265
1632278634;43.931423;3.1002717
1632278934;43.931446;3.1002884
1632279234;43.931416;3.1002617
1632279534;43.931427;3.100265
1632279834;43.931416;3.1002734
1632280134;43.931423;3.10026
1632280434;43.93141;3.10026
1632280734;43.931423;3.1002634
1632281034;43.931423;3.1002734
1632281334;43.93142;3.1002767
1632281634;43.93142;3.1002917
1632281934;43.93142;3.1002834
1632282234;43.93141;3.10028
1632282534;43.931404;3.10027
1632282834;43.931423;3.1003
1632283134;43.93149;3.10026
1632283434;43.931396;3.1002767
