Mesures de geolocalisation - 28th-March-2022-15-37-35;;
Date de relevé;Latitude;Longitude
1632384881;43.930935;3.099795
1632385181;43.92678;3.10074
1632385481;43.92708;3.1003482
1632385781;43.926678;3.1003218
1632386081;43.927032;3.10019
1632386381;43.927143;3.1007
1632386681;43.92714;3.10053
1632386981;43.927105;3.10062
1632387281;43.92716;3.1005332
1632387581;43.926804;3.1005566
1632387881;43.926804;3.10039
1632388181;43.926815;3.1003084
1632388481;43.92682;3.1002834
1632388781;43.926846;3.100085
1632389081;43.926968;3.100185
1632389381;43.9269;3.10054
1632389681;43.926804;3.1007366
1632389981;43.926815;3.100735
1632390281;43.926826;3.100725
1632390581;43.926773;3.1007416
1632390881;43.926765;3.1007466
1632391181;43.92685;3.1007416
1632391481;43.92687;3.10074
1632391781;43.926823;3.1007783
1632392081;43.92681;3.1007733
1632392381;43.92682;3.1007516
1632392681;43.92691;3.1010134
1632392981;43.927025;3.1007617
1632393281;43.927063;3.100675
1632393581;43.927067;3.1005983
1632393881;43.92691;3.1005516
1632394181;43.926853;3.1006017
1632394481;43.926777;3.1007316
1632394781;43.9268;3.1007516
1632395081;43.926834;3.1007416
1632395381;43.926796;3.1007583
1632395681;43.92682;3.1007583
1632395980;43.926826;3.1007583
1632396281;43.926826;3.10077
1632396580;43.92681;3.1007667
1632396880;43.926777;3.100755
1632397180;43.926754;3.1007566
1632397480;43.92679;3.1007316
-1;KO;KO
1632398080;43.9268;3.100785
1632398380;43.926804;3.1007817
1632398680;43.926815;3.1007533
1632398980;43.926815;3.1007516
1632399280;43.92676;3.1007016
1632399580;43.9268;3.1007166
1632399880;43.926804;3.1007416
1632400180;43.926804;3.10073
1632400480;43.92679;3.1007082
1632400780;43.926804;3.1008017
1632401080;43.926796;3.1007466
1632401380;43.92677;3.1007767
1632401680;43.9268;3.1007183
1632401980;43.926804;3.1007383
1632402280;43.926777;3.1007516
1632402580;43.926853;3.10104
1632402880;43.92712;3.1004267
1632403180;43.927124;3.1004767
1632403480;43.92711;3.1004734
1632403780;43.92699;3.1005583
1632404080;43.927013;3.1005034
1632404380;43.926937;3.1004918
1632404680;43.92673;3.1005516
1632404980;43.926666;3.100535
1632405280;43.926567;3.1004567
1632405580;43.926483;3.10045
1632405880;43.92646;3.1004734
1632406180;43.92646;3.1005018
1632406480;43.92656;3.10058
1632406780;43.92667;3.1007366
1632407080;43.92681;3.10074
1632407380;43.926815;3.1007516
1632407680;43.926823;3.1007934
1632407980;43.92684;3.100775
1632408280;43.92681;3.1007633
1632408580;43.926853;3.10082
1632408880;43.926865;3.100825
1632409180;43.92685;3.101
1632409480;43.92685;3.101005
1632409780;43.926826;3.100825
1632410080;43.926777;3.1007483
1632410380;43.926815;3.1007433
1632410680;43.927063;3.10075
1632410980;43.92704;3.1005616
1632411280;43.927055;3.1005166
1632411580;43.92694;3.1004784
1632411880;43.926826;3.100505
1632412180;43.92668;3.100475
1632412480;43.926514;3.1004083
1632412780;43.92651;3.1004984
1632413080;43.926556;3.1004384
1632413380;43.92656;3.10042
1632413680;43.926487;3.1004317
1632413980;43.926483;3.1004484
1632414280;43.926525;3.10042
1632414580;43.926525;3.1004367
1632414880;43.926533;3.1004033
1632415180;43.926517;3.1004634
1632415480;43.92694;3.1001866
1632415780;43.926884;3.1003666
1632416080;43.926758;3.1005034
1632416380;43.926624;3.1006684
1632416680;43.926445;3.100355
1632416980;43.926517;3.1004517
1632417280;43.926605;3.100565
1632417580;43.926735;3.100565
1632417880;43.926853;3.10063
1632418180;43.926853;3.1005983
1632418480;43.926846;3.1006083
1632418780;43.926823;3.1006134
1632419080;43.926765;3.1006467
1632419380;43.926937;3.10094
1632419680;43.927185;3.1007016
1632419980;43.927113;3.1005616
1632420280;43.927082;3.1006734
1632420580;43.92705;3.1008632
1632420880;43.926884;3.1008134
1632421180;43.92688;3.10084
1632421480;43.926785;3.100665
1632421780;43.92682;3.1005733
1632422080;43.926777;3.1007566
1632422380;43.926785;3.10075
1632422680;43.92679;3.100735
1632422980;43.926754;3.1007283
1632423280;43.92677;3.1007383
1632423580;43.926792;3.1007617
1632423880;43.926773;3.1007433
1632424180;43.92679;3.1007266
1632424480;43.926785;3.100735
1632424780;43.92678;3.100765
1632425080;43.92678;3.100735
1632425380;43.926792;3.1007516
1632425680;43.9268;3.100755
1632425980;43.926712;3.10075
1632426280;43.92671;3.1007566
1632426580;43.92671;3.100765
1632426880;43.92672;3.1007667
1632427180;43.92673;3.1007717
1632427480;43.926777;3.1008368
1632427780;43.926773;3.100845
1632428080;43.926754;3.1008384
1632428380;43.92677;3.1008384
1632428680;43.92675;3.10085
1632428980;43.92675;3.1008534
1632429280;43.926765;3.1008418
1632429580;43.92677;3.1008418
1632429880;43.92677;3.1008615
1632430180;43.926773;3.100855
1632430480;43.92676;3.1008468
1632430780;43.926773;3.100855
1632431080;43.92676;3.1008518
