Mesures de geolocalisation - 28th-March-2022-17-4-7;;
Date de relevé;Latitude;Longitude
1632384952;43.930134;3.103255
1632385252;43.926888;3.100895
1632385552;43.927063;3.1002734
1632385852;43.926735;3.100265
1632386152;43.92708;3.1002684
1632386452;43.927277;3.10071
1632386752;43.927086;3.1004834
1632387052;43.927094;3.1007233
1632387352;43.92704;3.100895
1632387652;43.926765;3.1005232
1632387952;43.926723;3.1003532
1632388252;43.926754;3.10033
1632388552;43.92675;3.1002233
1632388852;43.926872;3.1000383
1632389152;43.92701;3.100225
1632389452;43.926826;3.100695
1632389752;43.926826;3.1007366
1632390052;43.926826;3.1007082
1632390352;43.92681;3.100765
1632390652;43.926838;3.1007583
-1;KO;KO
1632391251;43.926826;3.10076
1632391551;43.926807;3.1006882
-1;KO;KO
1632392151;43.926826;3.100735
1632392451;43.92684;3.1007283
1632392751;43.927;3.1009066
1632393051;43.9271;3.1007617
1632393351;43.927147;3.1007066
1632393651;43.926987;3.10059
1632393951;43.926926;3.10059
1632394251;43.92682;3.1007633
1632394551;43.926807;3.10068
1632394851;43.9268;3.100735
1632395151;43.92687;3.100755
1632395451;43.92684;3.1007
1632395751;43.926815;3.1007533
1632396051;43.926853;3.1007884
1632396351;43.926846;3.100785
1632396651;43.92685;3.10079
1632396951;43.926853;3.10078
1632397251;43.926815;3.100715
1632397551;43.926834;3.1007984
1632397851;43.926815;3.100795
1632398151;43.92707;3.10067
1632398451;43.926796;3.1007333
1632398751;43.92677;3.100785
1632399051;43.926853;3.1008582
1632399351;43.926785;3.1007032
1632399651;43.926846;3.10077
1632399951;43.926876;3.100745
1632400251;43.926834;3.1007316
1632400551;43.92676;3.1007583
1632400851;43.926826;3.1007516
1632401151;43.926804;3.1006567
1632401451;43.926815;3.100695
1632401751;43.926796;3.1007082
1632402051;43.926773;3.1006484
1632402351;43.92673;3.1007216
1632402651;43.92687;3.1009734
1632402951;43.92711;3.1003833
1632403251;43.927097;3.1004734
1632403551;43.927155;3.100565
1632403851;43.927044;3.1004684
1632404151;43.92704;3.1005583
1632404451;43.9269;3.1004868
1632404751;43.926758;3.100265
1632405051;43.92672;3.1001682
1632405351;43.926815;3.10015
1632405651;43.926834;3.10019
1632405951;43.926834;3.100195
1632406251;43.92692;3.1002367
1632406551;43.926933;3.1002667
1632406851;43.926876;3.10017
1632407151;43.926933;3.100185
1632407451;43.926937;3.1002533
1632407751;43.926872;3.1001534
1632408051;43.926907;3.100175
1632408351;43.926918;3.1002116
1632408651;43.926826;3.10079
1632408951;43.92689;3.100935
1632409251;43.92689;3.10103
1632409551;43.926826;3.1009967
1632409851;43.92678;3.1007433
1632410151;43.926792;3.10075
1632410451;43.92679;3.1007483
1632410751;43.927055;3.1005366
1632411051;43.92718;3.10042
1632411351;43.927105;3.1002717
1632411651;43.927017;3.1001983
1632411951;43.926933;3.1001716
1632412251;43.92686;3.1002216
1632412551;43.926796;3.100195
1632412851;43.9265;3.100325
1632413151;43.92672;3.100695
1632413451;43.92663;3.1006334
1632413751;43.92653;3.1003466
1632414051;43.926476;3.1003666
1632414351;43.926605;3.100295
1632414651;43.926594;3.1003566
1632414951;43.926567;3.1004217
1632415251;43.926746;3.100245
1632415551;43.926918;3.1002066
1632415851;43.926876;3.10034
1632416151;43.926712;3.1005583
1632416451;43.92652;3.100515
1632416751;43.92649;3.1003366
1632417051;43.926537;3.1003616
1632417351;43.926613;3.100545
1632417651;43.926727;3.1005366
1632417951;43.926754;3.1006083
1632418251;43.92683;3.1006
1632418551;43.926853;3.10064
1632418851;43.926754;3.1006033
1632419151;43.926743;3.1007967
1632419451;43.926945;3.1009333
1632419751;43.927185;3.1006367
1632420051;43.927223;3.100555
1632420351;43.927155;3.1007183
1632420651;43.926945;3.1009016
1632420951;43.92689;3.1008966
1632421251;43.926807;3.100745
1632421551;43.926777;3.1008084
1632421851;43.926746;3.100735
1632422151;43.926773;3.10074
1632422451;43.926758;3.1007667
1632422751;43.926773;3.1007833
1632423051;43.926746;3.1007533
1632423351;43.92677;3.1007783
1632423651;43.926777;3.10077
1632423951;43.926765;3.1007583
1632424251;43.926815;3.10077
1632424551;43.92676;3.1007817
1632424851;43.926758;3.1007333
1632425151;43.92681;3.1007183
1632425451;43.926796;3.1007216
1632425751;43.926758;3.1007266
1632426051;43.926743;3.100795
1632426351;43.926773;3.1007583
1632426651;43.926773;3.1007833
1632426951;43.926758;3.1008134
1632427251;43.92676;3.1007733
1632427551;43.926773;3.1007934
1632427851;43.926804;3.1007566
1632428151;43.926804;3.1007366
1632428451;43.926804;3.10075
1632428751;43.926815;3.1007466
1632429051;43.92679;3.10077
1632429351;43.926773;3.1007566
1632429651;43.926796;3.1007884
1632429951;43.92679;3.1007733
1632430251;43.9268;3.10079
-1;KO;KO
1632430850;43.926804;3.1007667
-1;KO;KO
1632431450;43.92679;3.100765
-1;KO;KO
1632432050;43.926735;3.1005983
1632432350;43.92677;3.1005433
1632432650;43.926785;3.1004617
1632432950;43.926765;3.10041
1632433250;43.926765;3.1003683
1632433550;43.926826;3.1003318
1632433850;43.926918;3.1003134
1632434150;43.92696;3.1002383
1632434450;43.926952;3.10023
1632434750;43.927094;3.1003582
1632435050;43.927105;3.1003532
1632435350;43.92702;3.1003184
1632435650;43.926952;3.1003916
1632435950;43.926872;3.100485
1632436250;43.92688;3.1005483
1632436550;43.926807;3.1007633
1632436850;43.92682;3.10073
1632437150;43.926804;3.1007483
1632437450;43.9268;3.10075
1632437750;43.92678;3.1007583
1632438050;43.9268;3.100725
1632438350;43.926777;3.100725
1632438650;43.92679;3.1007483
1632438950;43.92678;3.1007416
1632439250;43.92678;3.1007433
1632439550;43.926807;3.100745
1632439850;43.926773;3.1007483
1632440150;43.926777;3.100755
